nom_estacio,data,hour,NO2,has_null
Sants,2013-01-27,6,49.43557185983149,False
Sants,2013-01-27,7,51.43557185983149,False
Sants,2013-01-27,8,54.43557185983149,False
Sants,2013-01-27,9,52.43557185983149,False
Sants,2013-01-27,10,55.43557185983149,False
Sants,2013-01-27,11,55.43557185983149,False
Sants,2013-01-27,12,65.43557185983148,False
Sants,2013-01-27,13,60.43557185983149,False
Sants,2013-01-27,14,69.43557185983148,False
Sants,2013-01-27,15,77.43557185983148,False
Sants,2013-01-27,16,64.43557185983148,False
Sants,2013-01-27,17,70.43557185983148,False
Sants,2013-01-27,18,83.43557185983148,False
Sants,2013-01-27,19,107.43557185983148,False
Sants,2013-01-27,20,103.43557185983148,False
Sants,2013-01-27,21,71.43557185983148,False
Sants,2013-01-27,22,75.43557185983148,False
Sants,2013-01-27,23,61.43557185983149,False
Sants,2013-01-27,24,49.43557185983149,False
Sants,2013-01-28,1,40.6166750386927,False
Sants,2013-01-28,2,37.6166750386927,False
Sants,2013-01-28,3,37.6166750386927,False
Sants,2013-01-28,4,42.6166750386927,False
Sants,2013-01-28,5,44.6166750386927,False
Sants,2013-01-28,6,46.6166750386927,False
Sants,2013-01-28,7,58.6166750386927,False
Sants,2013-01-28,8,76.6166750386927,False
Sants,2013-01-28,9,91.6166750386927,False
Sants,2013-01-28,10,80.6166750386927,False
Sants,2013-01-28,11,53.6166750386927,False
Sants,2013-01-28,12,45.6166750386927,False
Sants,2013-01-28,13,40.6166750386927,False
Sants,2013-01-28,14,41.6166750386927,False
Sants,2013-01-28,15,44.6166750386927,False
Sants,2013-01-28,16,45.6166750386927,False
Sants,2013-01-28,17,46.6166750386927,False
Sants,2013-01-28,18,52.6166750386927,False
Sants,2013-01-28,19,49.6166750386927,False
Sants,2013-01-28,20,76.6166750386927,False
Sants,2013-01-28,21,102.6166750386927,False
Sants,2013-01-28,22,103.6166750386927,False
Sants,2013-01-28,23,96.6166750386927,False
Sants,2013-01-28,24,69.6166750386927,False
Sants,2013-01-29,1,58.63969188292724,False
Sants,2013-01-29,2,39.63969188292724,False
Sants,2013-01-29,3,34.63969188292724,False
Sants,2013-01-29,4,28.63969188292724,False
Sants,2013-01-29,5,30.63969188292724,False
Sants,2013-01-29,6,44.63969188292724,False
Sants,2013-01-29,7,43.63969188292724,False
Sants,2013-01-29,8,82.63969188292724,False
Sants,2013-01-29,9,94.63969188292724,False
Sants,2013-01-29,10,93.63969188292724,False
Sants,2013-01-29,11,57.63969188292724,False
Sants,2013-01-29,12,49.63969188292724,False
Sants,2013-01-29,13,65.63969188292724,False
Sants,2013-01-29,14,68.63969188292724,False
Sants,2013-01-29,15,58.63969188292724,False
Sants,2013-01-29,16,55.63969188292724,False
Sants,2013-01-29,17,67.63969188292724,False
Sants,2013-01-29,18,65.63969188292724,False
Sants,2013-01-29,19,79.63969188292724,False
Sants,2013-01-29,20,64.63969188292724,False
Sants,2013-01-29,21,66.63969188292724,False
Sants,2013-01-29,22,77.63969188292724,False
Sants,2013-01-29,23,69.63969188292724,False
Sants,2013-01-29,24,61.63969188292724,False
Sants,2013-01-30,1,90.97979781681369,False
Sants,2013-01-30,2,67.97979781681369,False
Sants,2013-01-30,3,59.97979781681369,False
Sants,2013-01-30,4,69.97979781681369,False
Sants,2013-01-30,5,55.97979781681369,False
Sants,2013-01-30,6,53.97979781681369,False
Sants,2013-01-30,7,57.97979781681369,False
Sants,2013-01-30,8,73.97979781681369,False
Sants,2013-01-30,9,65.97979781681369,False
Sants,2013-01-30,10,60.97979781681369,False
Sants,2013-01-30,11,60.97979781681369,False
Sants,2013-01-30,12,60.97979781681369,False
Sants,2013-01-30,13,62.97979781681369,False
Sants,2013-01-30,14,67.97979781681369,False
Sants,2013-01-30,15,83.97979781681369,False
Sants,2013-01-30,16,98.97979781681369,False
Sants,2013-01-30,17,97.97979781681369,False
Sants,2013-01-30,18,117.97979781681369,False
Sants,2013-01-30,19,117.97979781681369,False
Sants,2013-01-30,20,122.97979781681369,False
Sants,2013-01-30,21,140.9797978168137,False
Sants,2013-01-30,22,149.9797978168137,False
Sants,2013-01-30,23,149.9797978168137,False
Sants,2013-01-30,24,155.9797978168137,False
Sants,2013-01-31,1,121.98619422214732,False
Sants,2013-01-31,2,85.98619422214733,False
Sants,2013-01-31,3,67.98619422214733,False
Sants,2013-01-31,4,64.98619422214733,False
Sants,2013-01-31,5,45.98619422214733,False
Sants,2013-01-31,6,44.98619422214733,False
Sants,2013-01-31,7,53.98619422214733,False
Sants,2013-01-31,8,57.98619422214733,False
Sants,2013-01-31,9,64.98619422214733,False
Sants,2013-01-31,10,56.98619422214733,False
Sants,2013-01-31,11,58.98619422214733,False
Sants,2013-01-31,12,58.98619422214733,False
Sants,2013-01-31,13,46.98619422214733,False
Sants,2013-01-31,14,52.98619422214733,False
Sants,2013-01-31,15,67.98619422214733,False
Sants,2013-01-31,16,60.98619422214733,False
Sants,2013-01-31,17,73.98619422214733,False
Sants,2013-01-31,18,75.98619422214733,False
Sants,2013-01-31,19,95.98619422214732,False
Sants,2013-01-31,20,107.98619422214732,False
